588073,10391,9916,12614,19678,4668,5140,2918,56,40,0
1698582,144538,65635,23050,18404,9213,8962,1700,66,21,0
213134,30011,9870,2727,14452,8020,8038,3217,63,41,0
2471049,16190,11704,5964,17870,9325,11391,2903,77,54,0
307168,162339,21921,47873,21476,23336,13755,5027,69,50,0
112979,25096,2551,3340,1537,1637,1189,867,60,53,0
1270266,146398,39258,45696,58428,31714,12555,10695,63,48,0
732928,551937,25230,85301,17506,38547,21649,7160,53,26,0
51522,10101,1839,6882,1455,1094,747,242,61,17,0
43896,59631,23501,4215,5656,13084,2173,4367,67,35,0
1285429,141938,63445,43365,38083,51465,20710,7150,70,40,0
27689,7540,1446,1509,2449,4122,1107,415,74,67,0
323120,85868,58969,41630,39690,31908,10054,6670,70,83,0
639132,24511,1832,4991,11391,5644,5628,1059,63,87,0
654942,100406,16161,30255,41074,8361,1136,3162,57,69,0
1982436,456734,57817,42743,58346,37292,12747,9818,56,44,0
1091747,160225,11014,6177,11311,12426,7116,3403,35,34,0
1519851,29533,37707,8683,9804,6600,6096,6250,54,21,0
1370673,431903,60685,117673,95429,44965,25197,5078,54,23,0
182433,46379,12686,8958,5482,8080,9542,2110,63,29,0
1877847,144487,16801,26171,22050,54143,8988,8297,70,50,0
243701,42604,12761,12406,11544,6515,3040,4955,61,51,0
606103,80336,3858,11169,14689,11738,2999,1463,51,60,0
263447,131568,3373,6550,8022,4990,3076,4866,34,41,0
1244512,325332,37635,34746,23400,36252,16719,7319,34,24,0
143548,4038,5013,7515,2438,3701,1450,614,47,37,0
84514,8670,1586,905,5696,3554,2037,1003,47,51,0
1490083,347481,40799,15728,73158,37863,19214,11960,53,66,0
201751,235887,48632,51630,34408,53921,12677,5882,60,75,0
241327,14947,9990,3589,8439,9612,4111,1734,44,81,0
1614819,115240,10126,103349,53535,40202,32139,8660,61,74,0
3333681,571794,144772,121477,95014,100170,71399,7699,75,77,0
1092524,180441,145286,15994,50720,43423,12091,9962,80,74,0
81885,19705,3375,13681,13759,8496,3753,2004,81,67,0
1074125,188793,13467,34348,51837,25595,15646,8304,66,60,0
106090,12076,8586,2101,1262,3809,692,566,70,64,0
1351692,431106,142590,49087,67666,18621,13184,11153,66,44,0
165312,35578,3658,18817,2051,1878,1708,466,69,14,0
121441,37622,11958,8850,23884,3710,943,2199,78,8,0
144794,141914,23142,14865,12742,6228,5575,2786,67,1,0
72195,16467,30458,125924,74898,34669,8169,5578,81,13,0
219017,661654,35375,126359,17849,38155,11600,6152,74,20,0
1046086,284361,40174,31160,40336,55940,14998,3615,66,34,0
54597,8367,700,2676,2120,1477,1315,183,67,50,0
617520,14521,9726,6841,8523,12529,3625,2556,57,60,0
655994,52741,17347,29808,59191,38848,13657,12634,61,88,0
290682,197977,21469,26635,30608,36923,8032,3958,60,88,0
1499151,79228,70246,80820,49160,36520,25980,4400,74,90,0
439327,13132,13008,7863,11819,7099,3883,1217,75,80,0
618221,335760,65105,170100,51267,24069,7473,2294,83,48,0
170058,12075,1961,11416,7207,4022,1813,1178,97,50,0
258464,71512,43037,11328,34474,26451,14519,4025,88,53,0
117281,111422,27618,5912,6062,2327,2653,1528,80,24,0
105272,5889,396,1056,5518,1699,960,300,60,51,0
807041,68821,43001,11166,5189,7473,4619,1064,61,41,0
563639,80037,38038,15164,59108,26231,6857,4536,60,43,0
264897,25234,8337,8793,12678,7108,1070,1779,63,70,0
415574,24582,79791,43791,26176,22859,9124,6898,91,66,0
33480,1694,3698,5043,981,929,374,501,100,70,0
54501,1936,4059,1838,848,1659,716,202,100,74,0
370168,56964,3499,18778,12204,6295,3215,992,100,63,0
537863,82619,10248,15803,15085,11119,6546,3712,80,57,0
1916040,80260,22366,26018,40644,17081,7867,4623,60,63,0
2311349,542247,5642,41221,31193,16998,15507,6005,30,41,0
492864,190477,21716,5580,3073,3335,1207,835,24,21,0
