483804,7781,3387,2075,1788,1925,1240,744,67,67,0
602302,213856,161150,62014,51574,65614,9240,7102,78,77,0
751143,26564,7507,19957,28536,22101,5689,2254,78,77,26
3460252,94178,22881,20102,20723,12636,4498,3196,78,77,26
107537,40020,17545,3059,8755,10138,3175,1223,64,81,0
2018055,21100,107766,72478,20236,41134,15288,9368,75,87,0
119587,9221,645,1848,1038,1365,1310,411,67,83,0
1288354,107764,36249,37615,21237,33592,9323,4895,67,83,51
713878,166129,80310,72410,63231,53942,29629,11082,67,83,51
394730,157399,86834,98571,103974,35782,14804,12142,66,80,0
455109,341596,12059,63029,39639,69822,22598,16505,60,80,0
797597,18695,2580,37601,6736,7545,4503,2850,53,75,0
371738,76484,5035,14059,13054,16233,2613,3060,51,78,0
261987,210481,14276,14315,4968,7689,7617,1471,37,66,0
348705,101582,10476,9419,14891,10703,2330,1089,35,60,0
1621805,288060,52136,47045,30131,38132,8986,5148,21,57,0
77679,27786,5829,42801,2319,3966,1802,703,41,44,0
249839,111112,26684,28224,32435,21353,13566,14794,50,60,0
1324044,128081,59905,28550,21822,7255,3570,3699,63,50,0
849435,185440,18090,42952,65333,16496,4885,5762,60,44,0
816305,79623,1503,11075,17635,21869,2780,754,60,44,51
5293,1954,1778,2618,942,495,140,61,60,44,25
1144857,58134,16151,8791,16282,3248,1716,1085,60,44,26
270937,322409,7171,36257,76289,16587,29162,17715,35,44,0
1394552,19930,17322,4517,3642,4752,1670,2190,43,43,0
116888,13813,6435,4606,4146,5993,3909,942,41,63,0
